Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6MEDfjHxnVNcYmHe3mM6L2,"Sweet Life","channel ORANGE","Frank Ocean",2012-07-10,262680,71,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:50:49Z,"","Red Zone Entertainment / IDJ",0.479,0.558,11,-6.074,1,0.179,0.227,0,0.0808,0.8,83.465,4
spotify:track:0msrDPXxZpts4FRnoX0bFr,"Monks","channel ORANGE","Frank Ocean",2012-07-10,200240,68,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:50:49Z,"","Red Zone Entertainment / IDJ",0.747,0.758,0,-4.743,0,0.179,0.0521,0,0.214,0.601,102.02,4
spotify:track:7DfFc7a6Rwfi3YQMRbDMau,"Thinkin Bout You","channel ORANGE","Frank Ocean",2012-07-10,200746,84,false,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:50:49Z,"","Red Zone Entertainment / IDJ",0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,4
spotify:track:2pMPWE7PJH1PizfgGRMnR9,"Bad Religion","channel ORANGE","Frank Ocean",2012-07-10,175453,74,false,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:50:49Z,"","Red Zone Entertainment / IDJ",0.359,0.367,9,-7.684,1,0.0335,0.738,0.00000143,0.0736,0.104,83.331,4
spotify:track:35xSkNIXi504fcEwz9USRB,"Solo","Blonde","Frank Ocean",2016-08-20,257380,72,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:51:05Z,"","Boys Don't Cry",0.469,0.289,5,-10.625,0,0.0366,0.85,0.00000248,0.161,0.258,133.805,4
spotify:track:6Nle9hKrkL1wQpwNfEkxjh,"Chanel","Chanel","Frank Ocean",2017-03-10,210285,77,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:51:33Z,"","Blonded",0.776,0.503,0,-5.732,0,0.237,0.874,0,0.112,0.473,110.134,4
spotify:track:0725YWm6Z0TpZ6wrNk64Eb,"Super Rich Kids","channel ORANGE","Frank Ocean;Earl Sweatshirt",2012-07-10,304760,76,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:50:49Z,"experimental hip hop,alternative hip hop","Red Zone Entertainment / IDJ",0.739,0.419,3,-8.241,0,0.0854,0.219,0,0.196,0.58,60.493,4
spotify:track:1BViPjTT585XAhkUUrkts0,"Seigfried","Blonde","Frank Ocean",2016-08-20,334570,74,false,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:51:05Z,"","Boys Don't Cry",0.377,0.253,4,-11.155,0,0.0387,0.975,0.000259,0.101,0.367,125.403,3
spotify:track:2q0VexHJirnUPnEOhr2DxK,"Biking","Biking","Frank Ocean;JAŸ-Z;Tyler, The Creator",2017-04-10,277520,65,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:51:22Z,"hip hop,east coast hip hop,rap","Blonded",0.673,0.463,2,-7.247,1,0.191,0.681,0.0000049,0.0907,0.268,147.981,4
spotify:track:4S4Mfvv03M1cHgIOJcbUCL,"In My Room","In My Room","Frank Ocean",2019-11-02,133680,69,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:51:48Z,"","Blonded",0.861,0.647,7,-7.425,1,0.0675,0.594,0.661,0.114,0.67,158.037,4
spotify:track:5k8LB57xOq8UUNVaKWSqrf,"Futura Free","Blonde","Frank Ocean",2016-08-20,564165,66,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:51:05Z,"","Boys Don't Cry",0.266,0.678,1,-12.364,1,0.508,0.769,0.0000937,0.503,0.201,83.434,4
spotify:track:4YZbVct8l9MnAVIROnLQdx,"Forrest Gump","channel ORANGE","Frank Ocean",2012-07-10,194840,70,false,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:50:49Z,"","Red Zone Entertainment / IDJ",0.701,0.417,6,-7.818,0,0.0329,0.0888,0.000648,0.375,0.186,95.003,4
spotify:track:2ohegz9maxzroKBu9YhcCM,"Pilot Jones","channel ORANGE","Frank Ocean",2012-07-10,184080,63,false,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:50:49Z,"","Red Zone Entertainment / IDJ",0.394,0.433,8,-13.473,1,0.374,0.485,0.0000781,0.817,0.394,118.988,1
spotify:track:4xR3MAscflQ262kMeiKshQ,"Skyline To","Blonde","Frank Ocean",2016-08-20,184600,68,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:51:05Z,"","Boys Don't Cry",0.43,0.296,3,-13.645,1,0.0583,0.882,0.00000621,0.104,0.386,129.048,4
spotify:track:1VMdwVq0yaTc4DeqSCi7DO,"White","channel ORANGE","Frank Ocean;John Mayer",2012-07-10,76280,61,false,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:50:49Z,"singer-songwriter","Red Zone Entertainment / IDJ",0.608,0.0664,1,-18.857,1,0.0596,0.758,0.945,0.0978,0.294,139.232,4
spotify:track:2qtoRFCOEL1gRn5q9DJC7F,"Solo (Reprise)","Blonde","Frank Ocean",2016-08-20,78742,61,false,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:51:05Z,"","Boys Don't Cry",0.669,0.749,7,-6.811,0,0.141,0.413,0,0.0848,0.608,80.169,4
spotify:track:17yrCsl1Ai6CZLBmGj6d6p,"Pretty Sweet","Blonde","Frank Ocean",2016-08-20,158478,62,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:51:05Z,"","Boys Don't Cry",0.202,0.724,0,-6.742,1,0.0494,0.258,0.0252,0.296,0.165,154.037,4
spotify:track:1VZLEW5ZfcAbKZ94XQiSZF,"Close To You","Blonde","Frank Ocean",2016-08-20,85754,65,false,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:51:05Z,"","Boys Don't Cry",0.855,0.663,5,-8.401,0,0.2,0.194,0.0013,0.146,0.815,77.978,4
spotify:track:0GAE689kVy7sFT2QWZH1Xa,"Start","channel ORANGE","Frank Ocean",2012-07-10,45640,55,false,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:50:49Z,"","Red Zone Entertainment / IDJ",0.347,0.33,7,-19.761,1,0.149,0.74,0.931,0.557,0.0316,82.85,5
spotify:track:6jypaMkKsoc5npsVzxhksl,"Fertilizer","channel ORANGE","Frank Ocean",2012-07-10,39640,58,true,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:50:49Z,"","Red Zone Entertainment / IDJ",0.706,0.57,11,-7.129,1,0.0841,0.689,0.0698,0.288,0.96,115.864,4
spotify:track:3iW3y326xuRpNVXzOMBZy5,"Not Just Money","channel ORANGE","Frank Ocean",2012-07-10,59760,58,false,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:50:49Z,"","Red Zone Entertainment / IDJ",0.357,0.827,11,-15.868,0,0.444,0.775,0.0213,0.493,0.103,152.13,1
spotify:track:05tFLPSXJ1BbqIXy4Jeqfh,"End","channel ORANGE","Frank Ocean",2012-07-10,134600,64,false,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:50:49Z,"","Red Zone Entertainment / IDJ",0.476,0.299,2,-17.997,1,0.131,0.383,0.752,0.0878,0.384,119.487,4
spotify:track:1IdZvb2XK8NmsovQlV6CPn,"Be Yourself","Blonde","Frank Ocean",2016-08-20,86943,63,false,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:51:05Z,"","Boys Don't Cry",0.746,0.429,7,-11.143,1,0.494,0.985,0,0.149,0.932,88.413,3
spotify:track:73D5hBkiVZkopZrmBZTBWf,"Facebook Story","Blonde","Frank Ocean",2016-08-20,68588,58,false,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T05:51:05Z,"","Boys Don't Cry",0.526,0.179,0,-20.55,1,0.692,0.873,0,0.248,0.698,81.993,3
spotify:track:2JUqYobT8NvARdPmc4ES2x,"Good Guy","Blonde","Frank Ocean",2016-08-20,66786,63,false,br4reja3tf0gpjr6ai9r6z1b6,2024-07-24T06:00:45Z,"","Boys Don't Cry",0.525,0.131,0,-12.787,1,0.458,0.983,0.00433,0.12,0.811,107.007,5
