Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0e7ipj03S05BNilyu5bRzt,"rockstar (feat. 21 Savage)","beerbongs & bentleys","Post Malone;21 Savage",2018-04-27,218146,82,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-15T14:57:48Z,"","Republic Records",0.585,0.52,5,-6.136,0,0.0713,0.124,0.0000775,0.131,0.129,159.798,4
spotify:track:0b9oOr2ZgvyQu88wzixux9,"This Is America","This Is America","Childish Gambino",2018-05-06,225773,67,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-18T20:53:29Z,"","Wolf+Rothstein/RCA Records",0.854,0.463,5,-6.159,1,0.137,0.117,0,0.354,0.549,120.024,4
spotify:track:7ycWLEP1GsNjVvcjawXz3z,"Praise The Lord (Da Shine) (feat. Skepta)","TESTING","A$AP Rocky;Skepta",2018-05-25,205813,82,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-19T02:02:34Z,"rap,grime,uk grime","A$AP Worldwide/Polo Grounds Music/RCA Records",0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,4
spotify:track:0PvFJmanyNQMseIFrU708S,"For The Night (feat. Lil Baby & DaBaby)","Shoot For The Stars Aim For The Moon","Pop Smoke;Lil Baby;DaBaby",2020-07-03,190476,70,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-19T02:20:27Z,"brooklyn drill,new york drill,drill","Victor Victor Worldwide",0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,4
spotify:track:6ImrWnhjEOw5re3cGLMIHJ,"Buck Shots","TESTING","A$AP Rocky",2018-05-25,167806,53,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-19T22:01:42Z,"rap","A$AP Worldwide/Polo Grounds Music/RCA Records",0.433,0.85,10,-5.79,0,0.416,0.325,0,0.356,0.58,159.956,4
spotify:track:20MuVazoNMv6xjKPnRFOxG,"WAKE UP","ASTROWORLD","Travis Scott",2018-08-03,231963,64,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-27T23:51:03Z,"rap","Cactus Jack / Epic",0.741,0.645,11,-5.116,0,0.0963,0.192,0,0.163,0.488,149.07,4
spotify:track:4KYS9GK68yeuUJ8vJfPxrq,"WHO? WHAT!","ASTROWORLD","Travis Scott",2018-08-03,176720,67,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-27T23:58:26Z,"rap","Cactus Jack / Epic",0.834,0.731,10,-5.603,0,0.0566,0.0462,0,0.0731,0.681,140.001,4
spotify:track:21yRtB6B8EMounImAfHRCP,"Who Dat Boy (feat. A$AP Rocky)","Flower Boy","Tyler, The Creator;A$AP Rocky",2017-07-21,205093,63,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-28T04:47:25Z,"rap","Columbia",0.706,0.485,8,-9.671,1,0.331,0.337,0,0.122,0.144,115.414,4
spotify:track:34tz0eDhGuFErIuW3q4mPX,"On BS","Her Loss","Drake;21 Savage",2022-11-04,261543,70,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-28T04:58:18Z,"rap","OVO / Republic Records",0.842,0.367,9,-7.273,1,0.643,0.017,0,0.159,0.363,157.996,4
spotify:track:0fv2KH6hac06J86hBUTcSf,"NEW MAGIC WAND","IGOR","Tyler, The Creator",2019-05-17,195327,77,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-28T05:03:42Z,"","Columbia",0.621,0.73,5,-5.414,0,0.107,0.0967,0.000131,0.673,0.464,139.566,4
spotify:track:60Mq4EumvcSXznNugo9Op3,"Long Live A$AP","LONG.LIVE.A$AP (Deluxe Version)","A$AP Rocky",2013,289586,63,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-28T05:12:42Z,"rap","A$AP Worldwide/Polo Grounds Music/RCA Records",0.726,0.824,7,-5.011,0,0.345,0.584,0.00000114,0.113,0.382,130.118,4
spotify:track:31G9RaSaDOI2NWcpnIp734,"Goldie","LONG.LIVE.A$AP (Deluxe Version)","A$AP Rocky",2013,192066,64,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-28T05:13:50Z,"rap","A$AP Worldwide/Polo Grounds Music/RCA Records",0.697,0.849,10,-4.953,0,0.248,0.228,0.0000452,0.493,0.734,81.956,4
spotify:track:276zciJ7Fg7Jk6Ta6QuLkp,"Come Down","Malibu","Anderson .Paak",2016-01-15,169726,64,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-28T05:17:49Z,"","OBE / Apeshit, Inc / EMPIRE",0.841,0.898,8,-7.135,1,0.104,0.271,0.0151,0.304,0.931,98.401,4
spotify:track:76lVWU084mEPxGuRwxHE1K,"family ties (with Kendrick Lamar)","The Melodic Blue (Deluxe)","Baby Keem;Kendrick Lamar",2022-10-28,252262,50,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-28T05:19:07Z,"hip hop,west coast hip hop","pgLang/Columbia",0.711,0.611,1,-5.451,1,0.365,0.00582,0,0.23,0.143,134.111,4
spotify:track:2gZUPNdnz5Y45eiGxpHGSc,"POWER","My Beautiful Dark Twisted Fantasy","Kanye West",2010-11-22,292093,80,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-28T05:23:01Z,"rap","Roc-A-Fella",0.542,0.914,0,-4.747,0,0.113,0.0161,0,0.744,0.576,153.993,4
spotify:track:1UGD3lW3tDmgZfAVDh6w7r,"Devil In A New Dress","My Beautiful Dark Twisted Fantasy","Kanye West;Rick Ross",2010-11-22,351946,78,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-28T05:23:23Z,"rap,southern hip hop","Roc-A-Fella",0.435,0.76,8,-4.935,0,0.0721,0.0175,0,0.158,0.206,80.082,4
spotify:track:1hg3RlqFZXJb5YgRoK9qmF,"Gangstas","Shoot For The Stars Aim For The Moon","Pop Smoke",2020-07-03,160000,62,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-28T05:38:22Z,"brooklyn drill,new york drill,drill","Victor Victor Worldwide",0.548,0.506,4,-7.434,0,0.102,0.203,0.0001,0.0788,0.557,119.987,5
spotify:track:3eV2WT9YhfzkxbufnBF8wK,"Creature (feat. Swae Lee)","Shoot For The Stars Aim For The Moon","Pop Smoke;Swae Lee",2020-07-03,202815,52,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-28T05:38:44Z,"brooklyn drill,new york drill,drill","Victor Victor Worldwide",0.794,0.717,7,-5.73,1,0.251,0.0511,0,0.195,0.372,141.881,4
spotify:track:5u6vkDnOyaf8LsteDAj2ub,"Ghostface Killers (feat. Travis Scott)","Without Warning","21 Savage;Offset;Metro Boomin;Travis Scott",2017-10-30,268933,65,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-28T06:01:04Z,"rap","Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",0.782,0.435,2,-7.033,1,0.156,0.333,0.0000131,0.342,0.242,82.996,4
spotify:track:7LAhKXDNWwq3CmnFP3UIOP,"Nightmare","Without Warning","Offset;Metro Boomin",2017-10-30,147986,54,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-28T06:02:31Z,"","Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",0.739,0.405,0,-10.897,1,0.085,0.443,0.207,0.158,0.128,157.09,4
spotify:track:7vg47qMIEdLfNdTE3WLf0T,"Darth Vader","Without Warning","21 Savage;Offset;Metro Boomin",2017-10-30,228893,51,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-28T06:03:12Z,"","Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",0.726,0.284,7,-10.494,1,0.391,0.554,0.0176,0.121,0.144,151.004,4
spotify:track:19a3JfW8BQwqHWUMbcqSx8,"Famous","The Life Of Pablo","Kanye West",2016-06-10,196040,72,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-31T04:31:29Z,"rap","Rock The World/IDJ/Kanye LP7",0.465,0.735,6,-3.715,1,0.117,0.0711,0,0.0975,0.409,173.935,4
spotify:track:0zLClc0emc6qUeV1p5nc99,"No More Parties In LA","The Life Of Pablo","Kanye West",2016-06-10,374413,70,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-31T04:52:21Z,"rap","Rock The World/IDJ/Kanye LP7",0.508,0.921,5,-1.644,1,0.303,0.246,0,0.221,0.681,93.058,4
spotify:track:0j2T0R9dR9qdJYsB7ciXhf,"Stronger","Graduation","Kanye West",2007-09-11,311866,83,true,br4reja3tf0gpjr6ai9r6z1b6,2023-03-31T05:34:35Z,"rap","Roc-A-Fella",0.617,0.716,1,-7.858,1,0.136,0.0056,0,0.408,0.496,104.014,4
spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,"Spin Bout U","Her Loss","Drake;21 Savage",2022-11-04,214588,75,true,br4reja3tf0gpjr6ai9r6z1b6,2023-04-14T00:09:26Z,"rap","OVO / Republic Records",0.763,0.72,7,-6.383,1,0.0447,0.00961,0,0.165,0.229,129.971,4
spotify:track:2Hh3ETdQKrmSI3QS0hme7g,"Too Many Nights (feat. Don Toliver & with Future)","HEROES & VILLAINS","Metro Boomin;Future;Don Toliver",2022-12-02,199920,84,true,br4reja3tf0gpjr6ai9r6z1b6,2023-04-15T07:22:07Z,"rap","Republic Records",0.573,0.668,7,-4.356,0,0.0467,0.189,0.0000401,0.109,0.145,87.973,4
spotify:track:7fxSLnklnayJNBIKntXedZ,"Slidin","SAVAGE MODE II","21 Savage;Metro Boomin",2020-10-02,185036,63,true,br4reja3tf0gpjr6ai9r6z1b6,2023-04-16T07:20:40Z,"","Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic",0.774,0.706,2,-6.494,1,0.355,0.00163,0.00000128,0.104,0.382,152.891,4
spotify:track:5SkRLpaGtvYPhw02vZhQQ9,"All Falls Down","The College Dropout","Kanye West;Syleena Johnson",2004-02-10,223506,83,true,br4reja3tf0gpjr6ai9r6z1b6,2023-04-18T22:41:19Z,"rap,neo soul","Roc-A-Fella",0.657,0.734,8,-4.832,0,0.484,0.149,0,0.139,0.434,91.03,4
spotify:track:5g1vtHqi9uV7xtYeCcFOBx,"Jesus Walks","The College Dropout","Kanye West",2004-02-10,193733,71,true,br4reja3tf0gpjr6ai9r6z1b6,2023-04-18T22:50:44Z,"rap","Roc-A-Fella",0.637,0.834,3,-4.686,0,0.323,0.614,0,0.317,0.715,87.312,4
spotify:track:3a8tAZFJxlmBwOtrf5L1oC,"6 God","If You're Reading This It's Too Late","Drake",2015-02-12,180666,63,true,br4reja3tf0gpjr6ai9r6z1b6,2023-04-20T16:52:36Z,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.868,0.623,2,-8.595,1,0.101,0.0249,0,0.125,0.498,105.446,4
spotify:track:63p3Slj0shAFP0Q7dQetj5,"Used To","If You're Reading This It's Too Late","Drake;Lil Wayne",2015-02-12,268480,58,true,br4reja3tf0gpjr6ai9r6z1b6,2023-04-20T16:57:53Z,"rap,hip hop","Cash Money Records/Young Money Ent./Universal Rec.",0.926,0.427,10,-7.584,0,0.105,0.0703,0.000337,0.0818,0.304,96.025,4
spotify:track:2WrldKXSBVbNNm3A9vJryi,"Dance Now (feat. Kenny Mason)","The Forever Story (Extended Version)","JID;Kenny Mason",2022-10-31,227555,65,true,br4reja3tf0gpjr6ai9r6z1b6,2023-04-21T18:21:39Z,"","Dreamville/Interscope",0.782,0.476,1,-10.972,1,0.239,0.0942,0.000022,0.162,0.27,135.024,4
spotify:track:1udwFobQ1JoOdWPQrp2b6u,"Surround Sound (feat. 21 Savage & Baby Tate)","The Forever Story (Extended Version)","JID;21 Savage;Baby Tate",2022-10-31,229938,77,true,br4reja3tf0gpjr6ai9r6z1b6,2023-04-22T02:15:13Z,"","Dreamville/Interscope",0.574,0.567,7,-7.126,0,0.465,0.164,0,0.258,0.526,75.965,4
spotify:track:7KA4W4McWYRpgf0fWsJZWB,"See You Again (feat. Kali Uchis)","Flower Boy","Tyler, The Creator;Kali Uchis",2017-07-21,180386,88,true,br4reja3tf0gpjr6ai9r6z1b6,2023-05-02T16:28:19Z,"","Columbia",0.558,0.559,6,-9.222,1,0.0959,0.371,0.00000749,0.109,0.62,78.558,4
spotify:track:2ACys0pX0SjmpQmQWzp7wt,"Jersey","What A Time To Be Alive","Future",2015-09-20,188702,66,true,br4reja3tf0gpjr6ai9r6z1b6,2023-05-20T17:27:07Z,"rap","Cash Money Records Inc.",0.758,0.526,5,-10.81,0,0.255,0.513,0.000457,0.0913,0.312,146.054,4
spotify:track:3F5CgOj3wFlRv51JsHbxhe,"Jimmy Cooks (feat. 21 Savage)","Honestly, Nevermind","Drake;21 Savage",2022-06-17,218364,80,true,br4reja3tf0gpjr6ai9r6z1b6,2023-05-29T21:59:51Z,"rap","OVO",0.529,0.673,0,-4.711,1,0.175,0.000307,0.00000241,0.093,0.366,165.921,4
spotify:track:1QBwk6GTCxVdC2hoSw9tlM,"Lord Knows","Take Care (Deluxe)","Drake;Rick Ross",2011-11-15,307640,66,true,br4reja3tf0gpjr6ai9r6z1b6,2023-06-30T21:18:02Z,"rap,southern hip hop","Cash Money Records/Young Money Ent./Universal Rec.",0.417,0.887,5,-5.551,0,0.367,0.0786,0,0.834,0.303,167.579,4
spotify:track:5x8NgG7Ya18m9wafOvvWYk,"Lost and Found Freestyle 2019 (with Tyler, The Creator & Nigo)","I Know NIGO!","A$AP Rocky;Tyler, The Creator;Nigo",2022-03-25,174862,51,true,br4reja3tf0gpjr6ai9r6z1b6,2023-07-25T16:38:58Z,"rap","Victor Victor Worldwide",0.458,0.697,1,-5.02,1,0.325,0.0185,0,0.784,0.495,172.584,4
spotify:track:4GL9GMX9t7Qkprvf1YighZ,"CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee)","UTOPIA","Travis Scott;The Weeknd;Swae Lee",2023-07-28,258842,65,true,br4reja3tf0gpjr6ai9r6z1b6,2023-08-11T23:51:41Z,"rap","Cactus Jack/Epic",0.682,0.764,1,-6.314,1,0.0327,0.000779,0.0089,0.373,0.248,125.018,4
spotify:track:2rJvc7nSYWBKAuNUMx1Cr2,"Don't Like.1","Kanye West Presents Good Music Cruel Summer","Kanye West;Chief Keef;Pusha T;Big Sean;Jadakiss",2012-01-01,283653,58,true,br4reja3tf0gpjr6ai9r6z1b6,2023-09-19T18:33:40Z,"rap,chicago drill,drill,east coast hip hop","Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ",0.656,0.612,6,-5.415,0,0.225,0.0094,0,0.146,0.626,132.072,4
spotify:track:5Y87Aek2DGI5s4WNAh8zKR,"502 Come Up","T R A P S O U L","Bryson Tiller",2015-10-02,196111,50,true,br4reja3tf0gpjr6ai9r6z1b6,2023-09-28T06:35:58Z,"trap soul,r&b","TrapSoul/RCA Records",0.59,0.66,10,-5.559,0,0.11,0.192,0,0.108,0.418,119.059,4
spotify:track:67nepsnrcZkowTxMWigSbb,"MELTDOWN (feat. Drake)","UTOPIA","Travis Scott;Drake",2023-07-28,246133,73,true,br4reja3tf0gpjr6ai9r6z1b6,2023-10-03T17:50:13Z,"rap","Cactus Jack/Epic",0.557,0.774,7,-5.275,0,0.351,0.012,0,0.396,0.397,111.975,4
spotify:track:3oxCefEI6Tc6Z6t20J4IvH,"Disrespectful","Without Warning","21 Savage;Offset;Metro Boomin",2017-10-30,160320,55,true,br4reja3tf0gpjr6ai9r6z1b6,2023-10-11T16:26:57Z,"","Slaughter Gang, LLC/Epic/Quality Control Music/Motown/Capitol/Boominati Worldwide/Republic",0.799,0.381,1,-7.147,1,0.465,0.354,0.00000311,0.135,0.0488,158.021,4
spotify:track:79reBHqpRoWXaQbjBBY3UC,"All Day","All Day","Kanye West;Theophilus London;Allan Kingdom;Paul McCartney",2015-03-02,310906,62,true,br4reja3tf0gpjr6ai9r6z1b6,2023-10-11T16:47:51Z,"rap","Rock The World/IDJ/Kanye LP7",0.861,0.651,9,-4.718,0,0.111,0.0739,0,0.211,0.421,122.985,4
spotify:track:3CA9pLiwRIGtUBiMjbZmRw,"Nice For What","Scorpion","Drake",2018-06-29,210746,78,true,br4reja3tf0gpjr6ai9r6z1b6,2023-10-14T16:04:54Z,"rap","Cash Money/Drake LP6",0.585,0.909,8,-6.474,1,0.0707,0.0891,0.000097,0.119,0.758,93.372,4
spotify:track:4X5f3vT8MRuXF68pfjNte5,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","LONG.LIVE.A$AP (Deluxe Version)","A$AP Rocky;Drake;2 Chainz;Kendrick Lamar",2013,233786,77,true,br4reja3tf0gpjr6ai9r6z1b6,2023-10-22T06:11:00Z,"rap,southern hip hop,hip hop,west coast hip hop","A$AP Worldwide/Polo Grounds Music/RCA Records",0.853,0.693,1,-6.87,1,0.275,0.0239,0,0.11,0.662,95.967,4
spotify:track:0M9ydKzuF3oZTfYYPfaGX1,"Bad and Boujee (feat. Lil Uzi Vert)","Culture","Migos;Lil Uzi Vert",2017-01-27,343150,75,true,br4reja3tf0gpjr6ai9r6z1b6,2023-10-24T04:46:41Z,"trap,melodic rap","Quality Control Music",0.926,0.666,11,-5.314,1,0.244,0.0611,0,0.123,0.168,127.079,4
spotify:track:3oHkMCVJyOcjg5FhfLc2Rq,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)","TESTING","A$AP Rocky;Moby;T.I.;Kid Cudi",2018-05-25,315768,60,true,br4reja3tf0gpjr6ai9r6z1b6,2023-10-24T04:49:48Z,"rap,downtempo,trip hop,southern hip hop","A$AP Worldwide/Polo Grounds Music/RCA Records",0.428,0.754,5,-6.416,0,0.179,0.3,0,0.136,0.394,125.948,4
spotify:track:0Rq6JJwpZ9f1SU6Cfhgjv7,"Arya (feat. A$AP Rocky)","Arya","A$AP Rocky;Nigo",2022-01-28,162253,44,true,br4reja3tf0gpjr6ai9r6z1b6,2023-10-24T04:50:05Z,"rap","Victor Victor Worldwide",0.958,0.478,7,-7.669,1,0.192,0.0823,0,0.126,0.379,120.042,4
spotify:track:375YEKrb4JSu03HPzwOFfJ,"Jodye","LONG.LIVE.A$AP (Deluxe Version)","A$AP Rocky",2013,260760,49,true,br4reja3tf0gpjr6ai9r6z1b6,2023-11-04T02:21:07Z,"rap","A$AP Worldwide/Polo Grounds Music/RCA Records",0.706,0.525,3,-7.472,1,0.204,0.0192,0.0000978,0.112,0.0773,140.142,4
spotify:track:3ia3dJETSOllPsv3LJkE35,"California Love - Original Version","Greatest Hits","2Pac;Roger;Dr. Dre",1998-01-01,284906,82,true,br4reja3tf0gpjr6ai9r6z1b6,2023-11-05T04:55:23Z,"old school hip hop,gangster rap,west coast hip hop,g-funk,hip hop,funk,post-disco,rap","2Pac Greatest Hits",0.763,0.85,7,-3.052,1,0.0417,0.0304,0.00000121,0.371,0.761,91.519,4
spotify:track:7aqfrAY2p9BUSiupwk3svU,"First Person Shooter (feat. J. Cole)","For All The Dogs","Drake;J. Cole",2023-10-06,247444,73,true,br4reja3tf0gpjr6ai9r6z1b6,2023-11-17T01:34:33Z,"rap","OVO/Republic",0.475,0.655,11,-7.342,0,0.33,0.0306,0,0.375,0.245,163.997,4
spotify:track:2jGEiQ3otr4CPIeBgefjRA,"Get Right Witcha","Culture","Migos",2017-01-27,257545,61,true,br4reja3tf0gpjr6ai9r6z1b6,2023-11-26T09:49:24Z,"trap","Quality Control Music",0.95,0.743,10,-5.861,0,0.238,0.0646,0.0000111,0.103,0.619,136.983,4
spotify:track:2Fw5S2gaOSZzdN5dFoC2dj,"A.D.H.D","Section.80","Kendrick Lamar",2011-07-02,215509,72,true,br4reja3tf0gpjr6ai9r6z1b6,2023-11-26T09:59:15Z,"hip hop,west coast hip hop","Top Dawg Entertainment / Section.80",0.609,0.799,9,-6.883,1,0.24,0.33,0,0.108,0.582,157.74,4
